Count,ProcessID,Data(Bytes),Time (Seconds)
1049,30237,8192,2.000051
1050,31012,8192,2.000051
1051,31724,8192,2.000051
1052,32315,8192,2.000051
1053,32324,8192,2.000051
1054,7776,8192,2.000051
1055,376,8192,2.000052
1056,2072,8192,2.000052
1057,746,8192,2.000053
1058,4951,8192,2.000053
1059,4956,8192,2.000053
1060,31136,8192,2.000053
1061,27465,8192,2.000054
1062,31889,8192,2.000054
1063,4582,8192,2.000054
1064,4249,8192,2.000054
1065,6615,8192,2.000054
1066,29019,8192,2.000055
1067,5155,8192,2.000055
1068,30989,8192,2.000055
1069,1542,8192,2.000056
1070,2234,8192,2.000056
1071,1817,8192,2.000056
1072,4024,8192,2.000056
1073,5661,8192,2.000056
1074,7112,8192,2.000056
1075,28652,8192,2.000057
1076,2815,8192,2.000057
1077,5430,8192,2.000057
1078,30396,8192,2.000058
1079,31270,8192,2.000058
1080,32604,8192,2.000058
1081,3580,8192,2.000059
1082,4849,8192,2.000059
1083,32296,8192,2.000059
1084,5868,8192,2.000059
1085,29001,8192,2.00006
1086,30314,8192,2.00006
1087,30569,8192,2.00006
1088,2270,8192,2.00006
1089,2981,8192,2.00006
1090,3414,8192,2.00006
1091,4164,8192,2.00006
1092,7673,8192,2.00006
1093,8064,8192,2.00006
1094,8309,8192,2.00006
1095,27464,8192,2.000061
1096,27970,8192,2.000061
1097,668,8192,2.000061
1098,3780,8192,2.000061
1099,8313,8192,2.000061
1100,32041,8192,2.000062
1101,2216,8192,2.000062
1102,3791,8192,2.000062
1103,30921,8192,2.000062
1104,496,8192,2.000062
1105,1201,8192,2.000062
1106,1692,8192,2.000062
1107,5527,8192,2.000062
1108,27000,8192,2.000063
1109,31206,8192,2.000063
1110,867,8192,2.000063
1111,4993,8192,2.000063
1112,30900,8192,2.000063
1113,567,8192,2.000063
1114,6610,8192,2.000063
1115,7662,8192,2.000063
1116,7842,8192,2.000063
1117,8208,8192,2.000063
1118,8209,8192,2.000063
1119,8648,8192,2.000063
1120,8677,8192,2.000063
1121,27725,8192,2.000064
1122,30400,8192,2.000064
1123,32253,8192,2.000064
1124,649,8192,2.000064
1125,3096,8192,2.000064
1126,4095,8192,2.000064
1127,8053,8192,2.000064
1128,27521,8192,2.000065
1129,32414,8192,2.000065
1130,306,8192,2.000065
1131,2097,8192,2.000065
1132,687,8192,2.000065
1133,2564,8192,2.000065
1134,31244,8192,2.000066
1135,31664,8192,2.000066
1136,32163,8192,2.000066
1137,305,8192,2.000066
1138,572,8192,2.000066
1139,1871,8192,2.000066
1140,31702,8192,2.000066
1141,2654,8192,2.000066
1142,2782,8192,2.000066
1143,3421,8192,2.000066
1144,3547,8192,2.000066
1145,30664,8192,2.000067
1146,31224,8192,2.000067
1147,31707,8192,2.000067
1148,32299,8192,2.000067
1149,32578,8192,2.000067
1150,1314,8192,2.000067
1151,2903,8192,2.000067
1152,3621,8192,2.000067
1153,30282,8192,2.000067
1154,30525,8192,2.000067
1155,600,8192,2.000067
1156,2535,8192,2.000067
1157,4280,8192,2.000067
1158,4334,8192,2.000067
1159,4783,8192,2.000067
1160,6806,8192,2.000067
1161,6915,8192,2.000067
1162,30099,8192,2.000068
1163,30268,8192,2.000068
1164,30750,8192,2.000068
1165,32705,8192,2.000068
1166,348,8192,2.000068
1167,407,8192,2.000068
1168,2763,8192,2.000068
1169,30743,8192,2.000068
1170,30795,8192,2.000068
1171,2718,8192,2.000068
1172,3810,8192,2.000068
1173,4016,8192,2.000068
1174,4375,8192,2.000068
1175,5081,8192,2.000068
1176,6425,8192,2.000068
1177,7295,8192,2.000068
1178,26994,8192,2.000069
1179,27731,8192,2.000069
1180,28694,8192,2.000069
1181,31652,8192,2.000069
1182,988,8192,2.000069
1183,1433,8192,2.000069
1184,1494,8192,2.000069
1185,3266,8192,2.000069
1186,5043,8192,2.000069
1187,30472,8192,2.000069
1188,30558,8192,2.000069
1189,31080,8192,2.000069
1190,1522,8192,2.000069
1191,8129,8192,2.000069
1192,28180,8192,2.00007
1193,29307,8192,2.00007
1194,31753,8192,2.00007
1195,31801,8192,2.00007
1196,32004,8192,2.00007
1197,4483,8192,2.00007
1198,30872,8192,2.00007
1199,30918,8192,2.00007
1200,31660,8192,2.00007
1201,1371,8192,2.00007
1202,2894,8192,2.00007
1203,4804,8192,2.00007
1204,8225,8192,2.00007
1205,8673,8192,2.00007
1206,29113,8192,2.000071
1207,29446,8192,2.000071
1208,2307,8192,2.000071
1209,4737,8192,2.000071
1210,30993,8192,2.000071
1211,354,8192,2.000071
1212,3520,8192,2.000071
1213,4469,8192,2.000071
1214,4726,8192,2.000071
1215,27041,8192,2.000072
1216,29607,8192,2.000072
1217,29884,8192,2.000072
1218,30758,8192,2.000072
1219,31696,8192,2.000072
1220,3123,8192,2.000072
1221,4256,8192,2.000072
1222,5062,8192,2.000072
1223,31948,8192,2.000072
1224,32727,8192,2.000072
1225,3786,8192,2.000072
1226,3969,8192,2.000072
1227,5152,8192,2.000072
1228,6237,8192,2.000072
1229,6945,8192,2.000072
1230,7625,8192,2.000072
1231,8681,8192,2.000072
1232,28860,8192,2.000073
1233,29742,8192,2.000073
1234,30714,8192,2.000073
1235,1565,8192,2.000073
1236,1713,8192,2.000073
1237,2147,8192,2.000073
1238,3441,8192,2.000073
1239,5065,8192,2.000073
1240,1503,8192,2.000073
1241,3267,8192,2.000073
1242,3794,8192,2.000073
1243,4415,8192,2.000073
1244,4592,8192,2.000073
1245,4715,8192,2.000073
1246,4727,8192,2.000073
1247,6646,8192,2.000073
1248,7616,8192,2.000073
1249,8302,8192,2.000073
1250,29693,8192,2.000074
1251,31456,8192,2.000074
1252,31579,8192,2.000074
1253,31675,8192,2.000074
1254,647,8192,2.000074
1255,908,8192,2.000074
1256,2297,8192,2.000074
1257,31005,8192,2.000074
1258,4071,8192,2.000074
1259,4220,8192,2.000074
1260,4341,8192,2.000074
1261,4989,8192,2.000074
1262,5972,8192,2.000074
1263,27794,8192,2.000075
1264,29028,8192,2.000075
1265,30555,8192,2.000075
1266,30625,8192,2.000075
1267,1641,8192,2.000075
1268,2888,8192,2.000075
1269,2899,8192,2.000075
1270,31895,8192,2.000075
1271,32208,8192,2.000075
1272,2000,8192,2.000075
1273,4108,8192,2.000075
1274,4239,8192,2.000075
1275,7594,8192,2.000075
1276,7622,8192,2.000075
1277,27142,8192,2.000076
1278,29711,8192,2.000076
1279,29752,8192,2.000076
1280,32123,8192,2.000076
1281,2651,8192,2.000076
1282,4036,8192,2.000076
1283,4045,8192,2.000076
1284,4085,8192,2.000076
1285,4792,8192,2.000076
1286,28430,8192,2.000077
1287,28563,8192,2.000077
1288,31614,8192,2.000077
1289,2745,8192,2.000077
1290,343,8192,2.000077
1291,2803,8192,2.000077
1292,6268,8192,2.000077
1293,26978,8192,2.000078
1294,27294,8192,2.000078
1295,27571,8192,2.000078
1296,29490,8192,2.000078
1297,32565,8192,2.000078
1298,387,8192,2.000078
1299,3641,8192,2.000078
1300,3842,8192,2.000078
1301,31587,8192,2.000078
1302,3027,8192,2.000078
1303,3740,8192,2.000078
1304,3744,8192,2.000078
1305,4461,8192,2.000078
1306,4562,8192,2.000078
1307,5671,8192,2.000078
1308,6410,8192,2.000078
1309,7006,8192,2.000078
1310,28599,8192,2.000079
1311,30249,8192,2.000079
1312,30253,8192,2.000079
1313,31634,8192,2.000079
1314,32409,8192,2.000079
1315,1766,8192,2.000079
1316,7826,8192,2.000079
1317,8412,8192,2.000079
1318,28837,8192,2.00008
1319,30444,8192,2.00008
1320,30756,8192,2.00008
1321,31619,8192,2.00008
1322,32122,8192,2.00008
1323,32611,8192,2.00008
1324,450,8192,2.00008
1325,3488,8192,2.00008
1326,32632,8192,2.00008
1327,1167,8192,2.00008
1328,26980,8192,2.000081
1329,27629,8192,2.000081
1330,30871,8192,2.000081
1331,30995,8192,2.000081
1332,32261,8192,2.000081
1333,2452,8192,2.000081
1334,618,8192,2.000081
1335,674,8192,2.000081
1336,677,8192,2.000081
1337,985,8192,2.000081
1338,1065,8192,2.000081
1339,1652,8192,2.000081
1340,1815,8192,2.000081
1341,1958,8192,2.000081
1342,3990,8192,2.000081
1343,4833,8192,2.000081
1344,7362,8192,2.000081
1345,28359,8192,2.000082
1346,28957,8192,2.000082
1347,29560,8192,2.000082
1348,29780,8192,2.000082
1349,31919,8192,2.000082
1350,3928,8192,2.000082
1351,30965,8192,2.000082
1352,2166,8192,2.000082
1353,3197,8192,2.000082
1354,3769,8192,2.000082
1355,5287,8192,2.000082
1356,7121,8192,2.000082
1357,8489,8192,2.000082
1358,27264,8192,2.000083
1359,32757,8192,2.000083
1360,1900,8192,2.000083
1361,30526,8192,2.000083
1362,32523,8192,2.000083
1363,318,8192,2.000083
1364,4657,8192,2.000083
1365,29244,8192,2.000084
1366,29541,8192,2.000084
1367,30923,8192,2.000084
1368,4433,8192,2.000084
1369,5340,8192,2.000084
1370,32166,8192,2.000084
1371,2283,8192,2.000084
1372,2359,8192,2.000084
1373,6317,8192,2.000084
1374,27007,8192,2.000085
1375,27272,8192,2.000085
1376,27595,8192,2.000085
1377,28002,8192,2.000085
1378,30060,8192,2.000085
1379,31259,8192,2.000085
1380,31627,8192,2.000085
1381,31988,8192,2.000085
1382,32721,8192,2.000085
1383,1532,8192,2.000085
1384,1786,8192,2.000085
1385,1859,8192,2.000085
1386,2074,8192,2.000085
1387,2608,8192,2.000085
1388,3300,8192,2.000085
1389,4239,8192,2.000085
1390,4848,8192,2.000085
1391,30557,8192,2.000085
1392,31156,8192,2.000085
1393,31875,8192,2.000085
1394,1367,8192,2.000085
1395,5367,8192,2.000085
1396,6324,8192,2.000085
1397,6378,8192,2.000085
1398,6458,8192,2.000085
1399,8649,8192,2.000085
1400,31090,8192,2.000086
1401,1016,8192,2.000086
1402,3777,8192,2.000086
1403,31327,8192,2.000086
1404,31534,8192,2.000086
1405,31653,8192,2.000086
1406,1388,8192,2.000086
1407,1732,8192,2.000086
1408,4049,8192,2.000086
1409,28221,8192,2.000087
1410,28340,8192,2.000087
1411,29859,8192,2.000087
1412,30938,8192,2.000087
1413,1496,8192,2.000087
1414,1921,8192,2.000087
1415,3582,8192,2.000087
1416,724,8192,2.000087
1417,3716,8192,2.000087
1418,6278,8192,2.000087
1419,30142,8192,2.000088
1420,30829,8192,2.000088
1421,2179,8192,2.000088
1422,4225,8192,2.000088
1423,4467,8192,2.000088
1424,4944,8192,2.000088
1425,5081,8192,2.000088
1426,30324,8192,2.000088
1427,30478,8192,2.000088
1428,31018,8192,2.000088
1429,4109,8192,2.000088
1430,6649,8192,2.000088
1431,27968,8192,2.000089
1432,28220,8192,2.000089
1433,28832,8192,2.000089
1434,30895,8192,2.000089
1435,31294,8192,2.000089
1436,2913,8192,2.000089
1437,31990,8192,2.000089
1438,335,8192,2.000089
1439,905,8192,2.000089
1440,1254,8192,2.000089
1441,2644,8192,2.000089
1442,4459,8192,2.000089
1443,5407,8192,2.000089
1444,7109,8192,2.000089
1445,7325,8192,2.000089
1446,8431,8192,2.000089
1447,28794,8192,2.00009
1448,30748,8192,2.00009
1449,487,8192,2.00009
1450,805,8192,2.00009
1451,860,8192,2.00009
1452,2625,8192,2.00009
1453,5315,8192,2.00009
1454,30298,8192,2.00009
1455,32540,8192,2.00009
1456,693,8192,2.00009
1457,1903,8192,2.00009
1458,2015,8192,2.00009
1459,2743,8192,2.00009
1460,4428,8192,2.00009
1461,4760,8192,2.00009
1462,5266,8192,2.00009
1463,5618,8192,2.00009
1464,5656,8192,2.00009
1465,6579,8192,2.00009
1466,7557,8192,2.00009
1467,29965,8192,2.000091
1468,1864,8192,2.000091
1469,3059,8192,2.000091
1470,3261,8192,2.000091
1471,3599,8192,2.000091
1472,4246,8192,2.000091
1473,666,8192,2.000091
1474,3878,8192,2.000091
1475,4831,8192,2.000091
1476,6986,8192,2.000091
1477,8152,8192,2.000091
1478,8349,8192,2.000091
1479,28528,8192,2.000092
1480,30345,8192,2.000092
1481,32140,8192,2.000092
1482,4760,8192,2.000092
1483,31533,8192,2.000092
1484,344,8192,2.000092
1485,899,8192,2.000092
1486,1315,8192,2.000092
1487,1515,8192,2.000092
1488,2975,8192,2.000092
1489,3671,8192,2.000092
1490,4879,8192,2.000092
1491,4918,8192,2.000092
1492,8638,8192,2.000092
1493,27937,8192,2.000093
1494,31882,8192,2.000093
1495,1407,8192,2.000093
1496,2505,8192,2.000093
1497,4916,8192,2.000093
1498,32230,8192,2.000093
1499,1651,8192,2.000093
1500,1985,8192,2.000093
1501,2862,8192,2.000093
1502,3867,8192,2.000093
1503,3936,8192,2.000093
1504,6880,8192,2.000093
1505,26990,8192,2.000094
1506,27938,8192,2.000094
1507,29635,8192,2.000094
1508,29788,8192,2.000094
1509,30331,8192,2.000094
1510,30678,8192,2.000094
1511,1371,8192,2.000094
1512,1434,8192,2.000094
1513,3945,8192,2.000094
1514,4011,8192,2.000094
1515,4932,8192,2.000094
1516,5258,8192,2.000094
1517,31223,8192,2.000094
1518,31279,8192,2.000094
1519,31823,8192,2.000094
1520,448,8192,2.000094
1521,1104,8192,2.000094
1522,2570,8192,2.000094
1523,2771,8192,2.000094
1524,3684,8192,2.000094
1525,4869,8192,2.000094
1526,5230,8192,2.000094
1527,7262,8192,2.000094
1528,27218,8192,2.000095
1529,29351,8192,2.000095
1530,30570,8192,2.000095
1531,32055,8192,2.000095
1532,980,8192,2.000095
1533,3846,8192,2.000095
1534,5815,8192,2.000095
1535,6248,8192,2.000095
1536,27742,8192,2.000096
1537,29227,8192,2.000096
1538,29580,8192,2.000096
1539,29671,8192,2.000096
1540,30291,8192,2.000096
1541,30880,8192,2.000096
1542,31462,8192,2.000096
1543,32127,8192,2.000096
1544,383,8192,2.000096
1545,1103,8192,2.000096
1546,1419,8192,2.000096
1547,3111,8192,2.000096
1548,3975,8192,2.000096
1549,4865,8192,2.000096
1550,31055,8192,2.000096
1551,1046,8192,2.000096
1552,3862,8192,2.000096
1553,5536,8192,2.000096
1554,5582,8192,2.000096
1555,6853,8192,2.000096
1556,7125,8192,2.000096
1557,32246,8192,2.000097
1558,1332,8192,2.000097
1559,3550,8192,2.000097
1560,4869,8192,2.000097
1561,31029,8192,2.000097
1562,32548,8192,2.000097
1563,659,8192,2.000097
1564,1132,8192,2.000097
1565,3879,8192,2.000097
1566,3973,8192,2.000097
1567,4945,8192,2.000097
1568,7176,8192,2.000097
1569,30502,8192,2.000098
1570,31846,8192,2.000098
1571,1901,8192,2.000098
1572,4253,8192,2.000098
1573,4847,8192,2.000098
1574,1022,8192,2.000098
1575,2310,8192,2.000098
1576,2334,8192,2.000098
1577,2694,8192,2.000098
1578,3383,8192,2.000098
1579,5225,8192,2.000098
1580,5495,8192,2.000098
1581,6921,8192,2.000098
1582,8207,8192,2.000098
1583,8274,8192,2.000098
1584,27718,8192,2.000099
1585,29546,8192,2.000099
1586,30472,8192,2.000099
1587,31576,8192,2.000099
1588,491,8192,2.000099
1589,5316,8192,2.000099
1590,30151,8192,2.000099
1591,1294,8192,2.000099
1592,2637,8192,2.000099
1593,5351,8192,2.000099
1594,8193,8192,2.000099
1595,8229,8192,2.000099
1596,8393,8192,2.000099
1597,26897,8192,2.0001
1598,27093,8192,2.0001
1599,30831,8192,2.0001
1600,30888,8192,2.0001
1601,562,8192,2.0001
1602,950,8192,2.0001
1603,1334,8192,2.0001
1604,7554,8192,2.0001
1605,30074,8192,2.000101
1606,30475,8192,2.000101
1607,31174,8192,2.000101
1608,32597,8192,2.000101
1609,1619,8192,2.000101
1610,2958,8192,2.000101
1611,3011,8192,2.000101
1612,1391,8192,2.000101
1613,1949,8192,2.000101
1614,3368,8192,2.000101
1615,3696,8192,2.000101
1616,4143,8192,2.000101
1617,5295,8192,2.000101
1618,7337,8192,2.000101
1619,27979,8192,2.000102
1620,28408,8192,2.000102
1621,28911,8192,2.000102
1622,29252,8192,2.000102
1623,29959,8192,2.000102
1624,30327,8192,2.000102
1625,30928,8192,2.000102
1626,31200,8192,2.000102
1627,595,8192,2.000102
1628,361,8192,2.000102
1629,3226,8192,2.000102
1630,4497,8192,2.000102
1631,6299,8192,2.000102
1632,7964,8192,2.000102
1633,8609,8192,2.000102
1634,27146,8192,2.000103
1635,28291,8192,2.000103
1636,29378,8192,2.000103
1637,467,8192,2.000103
1638,1592,8192,2.000103
1639,4181,8192,2.000103
1640,925,8192,2.000103
1641,3281,8192,2.000103
1642,4971,8192,2.000103
1643,6639,8192,2.000103
1644,29890,8192,2.000104
1645,30348,8192,2.000104
1646,32047,8192,2.000104
1647,32108,8192,2.000104
1648,1637,8192,2.000104
1649,32508,8192,2.000104
1650,695,8192,2.000104
1651,965,8192,2.000104
1652,3244,8192,2.000104
1653,3899,8192,2.000104
1654,4733,8192,2.000104
1655,5937,8192,2.000104
1656,29985,8192,2.000105
1657,30131,8192,2.000105
1658,30907,8192,2.000105
1659,31970,8192,2.000105
1660,547,8192,2.000105
1661,3515,8192,2.000105
1662,30912,8192,2.000105
1663,31409,8192,2.000105
1664,1158,8192,2.000105
1665,7070,8192,2.000105
1666,8013,8192,2.000105
1667,27632,8192,2.000106
1668,30140,8192,2.000106
1669,3111,8192,2.000106
1670,6300,8192,2.000106
1671,28366,8192,2.000107
1672,28933,8192,2.000107
1673,30148,8192,2.000107
1674,1849,8192,2.000107
1675,2180,8192,2.000107
1676,28487,8192,2.000108
1677,28714,8192,2.000108
1678,29530,8192,2.000108
1679,2064,8192,2.000108
1680,3406,8192,2.000108
1681,3787,8192,2.000108
1682,32473,8192,2.000108
1683,812,8192,2.000108
1684,2689,8192,2.000108
1685,3138,8192,2.000108
1686,4784,8192,2.000108
1687,6094,8192,2.000108
1688,7682,8192,2.000108
1689,30173,8192,2.000109
1690,30361,8192,2.000109
1691,30799,8192,2.000109
1692,531,8192,2.000109
1693,1909,8192,2.000109
1694,4671,8192,2.000109
1695,31713,8192,2.000109
1696,31813,8192,2.000109
1697,1216,8192,2.000109
1698,1404,8192,2.000109
1699,4072,8192,2.000109
1700,1000,8192,2.00011
1701,2951,8192,2.00011
1702,3074,8192,2.00011
1703,4423,8192,2.00011
1704,4636,8192,2.00011
1705,5344,8192,2.00011
1706,32010,8192,2.00011
1707,3702,8192,2.00011
1708,5069,8192,2.00011
1709,6637,8192,2.00011
1710,27678,8192,2.000111
1711,31796,8192,2.000111
1712,963,8192,2.000111
1713,30252,8192,2.000111
1714,32621,8192,2.000111
1715,1973,8192,2.000111
1716,8290,8192,2.000111
1717,27989,8192,2.000112
1718,29814,8192,2.000112
1719,30028,8192,2.000112
1720,1767,8192,2.000112
1721,4481,8192,2.000112
1722,27271,8192,2.000113
1723,28209,8192,2.000113
1724,29523,8192,2.000113
1725,2006,8192,2.000113
1726,4329,8192,2.000113
1727,5348,8192,2.000113
1728,31268,8192,2.000113
1729,31981,8192,2.000113
1730,5397,8192,2.000113
1731,7226,8192,2.000113
1732,26993,8192,2.000114
1733,28028,8192,2.000114
1734,30116,8192,2.000114
1735,32079,8192,2.000114
1736,32292,8192,2.000114
1737,2018,8192,2.000114
1738,30639,8192,2.000114
1739,31061,8192,2.000114
1740,31302,8192,2.000114
1741,1546,8192,2.000114
1742,8417,8192,2.000114
1743,29786,8192,2.000115
1744,30217,8192,2.000115
1745,32189,8192,2.000115
1746,32201,8192,2.000115
1747,1290,8192,2.000115
1748,2271,8192,2.000115
1749,2889,8192,2.000115
1750,3170,8192,2.000115
1751,3860,8192,2.000115
1752,4602,8192,2.000115
1753,5275,8192,2.000115
1754,5355,8192,2.000115
1755,5704,8192,2.000115
1756,6799,8192,2.000115
1757,7608,8192,2.000115
1758,27697,8192,2.000116
1759,29767,8192,2.000116
1760,30187,8192,2.000116
1761,1095,8192,2.000116
1762,32422,8192,2.000116
1763,32675,8192,2.000116
1764,5120,8192,2.000116
1765,6319,8192,2.000116
1766,7302,8192,2.000116
1767,30552,8192,2.000117
1768,32697,8192,2.000117
1769,3737,8192,2.000117
1770,4761,8192,2.000117
1771,1344,8192,2.000117
1772,3849,8192,2.000117
1773,5198,8192,2.000117
1774,5564,8192,2.000117
1775,6197,8192,2.000117
1776,6306,8192,2.000117
1777,28318,8192,2.000118
1778,29212,8192,2.000118
1779,1752,8192,2.000118
1780,3288,8192,2.000118
1781,30275,8192,2.000118
1782,342,8192,2.000118
1783,2363,8192,2.000118
1784,2873,8192,2.000118
1785,7237,8192,2.000118
1786,30780,8192,2.000119
1787,31197,8192,2.000119
1788,32744,8192,2.000119
1789,3068,8192,2.000119
1790,30143,8192,2.000119
1791,31436,8192,2.000119
1792,1392,8192,2.000119
1793,2148,8192,2.000119
1794,3043,8192,2.000119
1795,31569,8192,2.00012
1796,32350,8192,2.00012
1797,32680,8192,2.00012
1798,5067,8192,2.00012
1799,32156,8192,2.00012
1800,4069,8192,2.00012
1801,29177,8192,2.000121
1802,4237,8192,2.000121
1803,31566,8192,2.000121
1804,1769,8192,2.000121
1805,2052,8192,2.000121
1806,3456,8192,2.000121
1807,6755,8192,2.000121
1808,6964,8192,2.000121
1809,28827,8192,2.000122
1810,32177,8192,2.000122
1811,436,8192,2.000122
1812,4660,8192,2.000122
1813,30984,8192,2.000122
1814,28547,8192,2.000123
1815,30700,8192,2.000123
1816,31935,8192,2.000123
1817,2002,8192,2.000123
1818,3986,8192,2.000123
1819,3146,8192,2.000123
1820,3231,8192,2.000123
1821,28139,8192,2.000124
1822,29529,8192,2.000124
1823,32591,8192,2.000124
1824,31289,8192,2.000124
1825,31521,8192,2.000124
1826,32250,8192,2.000124
1827,385,8192,2.000124
